year,month,region,sales_rep,brand,channel,units_sold,revenue_usd,target_usd,achieved_pct
2023,11,South,Carlos Rivera,FrostDrink,Retail,1747,12613.34,11255.6,112.1
2023,11,South,Carlos Rivera,FrostDrink,Wholesale,1450,24925.5,29744.97,83.8
2023,11,South,Carlos Rivera,FrostDrink,E-Commerce,408,8759.76,7592.85,115.4
2023,11,South,Carlos Rivera,ZenWater,Retail,415,3461.1,3105.38,111.5
2023,11,South,Carlos Rivera,ZenWater,Wholesale,620,14396.4,13141.22,109.6
2023,11,South,Carlos Rivera,ZenWater,E-Commerce,798,15289.68,17656.31,86.6
2023,11,South,Carlos Rivera,BoostFuel,Retail,1220,23973.0,21329.2,112.4
2023,11,South,Carlos Rivera,BoostFuel,Wholesale,1525,18711.75,22036.16,84.9
2023,11,South,Carlos Rivera,BoostFuel,E-Commerce,451,9908.47,10162.56,97.5
2023,11,South,Priya Nair,NovaBev,Retail,1051,21419.38,18262.91,117.3
2023,11,South,Priya Nair,NovaBev,Wholesale,1909,40432.62,39887.91,101.4
2023,11,South,Priya Nair,NovaBev,E-Commerce,1234,10402.62,9949.13,104.6
2023,11,South,Priya Nair,PureLeaf,Retail,1664,33446.4,33254.33,100.6
2023,11,South,Priya Nair,PureLeaf,Wholesale,1561,15469.51,17809.78,86.9
2023,11,South,Priya Nair,PureLeaf,E-Commerce,1284,17244.12,16231.42,106.2
2023,11,South,Priya Nair,FrostDrink,Retail,1842,25014.36,30447.68,82.2
2023,11,South,Priya Nair,FrostDrink,Wholesale,1139,27381.56,28927.58,94.7
2023,11,South,Priya Nair,FrostDrink,E-Commerce,1597,19547.28,16847.9,116.0
2023,11,South,Priya Nair,ZenWater,Retail,498,10159.2,11551.52,87.9
2023,11,South,Priya Nair,ZenWater,Wholesale,1259,30052.33,26563.59,113.1
2023,11,South,Priya Nair,ZenWater,E-Commerce,844,10997.32,12745.33,86.3
2023,11,South,Priya Nair,BoostFuel,Retail,1088,6778.24,7819.9,86.7
2023,11,South,Priya Nair,BoostFuel,Wholesale,1552,36394.4,33132.76,109.8
2023,11,South,Priya Nair,BoostFuel,E-Commerce,1376,8476.16,9346.18,90.7
2023,11,East,Tom Zhang,NovaBev,Retail,1660,34826.8,41803.49,83.3
2023,11,East,Tom Zhang,NovaBev,Wholesale,805,10778.95,12981.23,83.0
2023,11,East,Tom Zhang,NovaBev,E-Commerce,1635,26274.45,25531.65,102.9
2023,11,East,Tom Zhang,PureLeaf,Retail,1721,19395.67,19156.38,101.2
2023,11,East,Tom Zhang,PureLeaf,Wholesale,1893,20065.8,21292.16,94.2
2023,11,East,Tom Zhang,PureLeaf,E-Commerce,500,9505.0,9775.66,97.2
2023,11,East,Tom Zhang,FrostDrink,Retail,620,14105.0,15511.89,90.9
2023,11,East,Tom Zhang,FrostDrink,Wholesale,1466,26446.64,29857.95,88.6
2023,11,East,Tom Zhang,FrostDrink,E-Commerce,1862,38413.06,38866.42,98.8
2023,11,East,Tom Zhang,ZenWater,Retail,604,13662.48,12073.7,113.2
2023,11,East,Tom Zhang,ZenWater,Wholesale,1300,15197.0,17325.18,87.7
2023,11,East,Tom Zhang,ZenWater,E-Commerce,1715,38759.0,41014.3,94.5
2023,11,East,Tom Zhang,BoostFuel,Retail,1307,13958.76,12383.2,112.7
2023,11,East,Tom Zhang,BoostFuel,Wholesale,1330,14962.5,14757.27,101.4
2023,11,East,Tom Zhang,BoostFuel,E-Commerce,1501,12308.2,10599.29,116.1
2023,11,East,Sarah Kim,NovaBev,Retail,1831,28929.8,27583.87,104.9
2023,11,East,Sarah Kim,NovaBev,Wholesale,1904,38993.92,44476.61,87.7
2023,11,East,Sarah Kim,NovaBev,E-Commerce,1234,8897.14,7775.91,114.4
2023,11,East,Sarah Kim,PureLeaf,Retail,963,9822.6,10343.2,95.0
2023,11,East,Sarah Kim,PureLeaf,Wholesale,453,2695.35,2992.88,90.1
2023,11,East,Sarah Kim,PureLeaf,E-Commerce,455,6356.35,6858.34,92.7
2023,11,East,Sarah Kim,FrostDrink,Retail,210,2952.6,3670.61,80.4
2023,11,East,Sarah Kim,FrostDrink,Wholesale,1849,36832.08,39875.79,92.4
2023,11,East,Sarah Kim,FrostDrink,E-Commerce,1663,38066.07,41914.46,90.8
2023,11,East,Sarah Kim,ZenWater,Retail,1292,28281.88,26684.95,106.0
2023,11,East,Sarah Kim,ZenWater,Wholesale,812,8680.28,10103.11,85.9
2023,11,East,Sarah Kim,ZenWater,E-Commerce,1664,27389.44,24814.52,110.4
2023,11,East,Sarah Kim,BoostFuel,Retail,973,14974.47,14211.57,105.4
2023,11,East,Sarah Kim,BoostFuel,Wholesale,871,13352.43,12378.0,107.9
2023,11,East,Sarah Kim,BoostFuel,E-Commerce,1794,21940.62,19509.49,112.5
2023,11,West,James Okafor,NovaBev,Retail,1657,22386.07,22717.86,98.5
2023,11,West,James Okafor,NovaBev,Wholesale,388,2421.12,2918.43,83.0
2023,11,West,James Okafor,NovaBev,E-Commerce,1175,10927.5,9629.63,113.5
2023,11,West,James Okafor,PureLeaf,Retail,1586,24630.58,26731.46,92.1
2023,11,West,James Okafor,PureLeaf,Wholesale,1262,25971.96,31135.34,83.4
2023,11,West,James Okafor,PureLeaf,E-Commerce,1396,20912.08,21317.12,98.1
2023,11,West,James Okafor,FrostDrink,Retail,1101,20676.78,25414.41,81.4
2023,11,West,James Okafor,FrostDrink,Wholesale,1698,41550.06,49009.32,84.8
2023,11,West,James Okafor,FrostDrink,E-Commerce,495,7484.4,7813.01,95.8
2023,11,West,James Okafor,ZenWater,Retail,1137,8629.83,9767.33,88.4
2023,11,West,James Okafor,ZenWater,Wholesale,1967,30645.86,34562.04,88.7
2023,11,West,James Okafor,ZenWater,E-Commerce,1132,16380.04,18814.09,87.1
2023,11,West,James Okafor,BoostFuel,Retail,1344,16652.16,20494.29,81.3
2023,11,West,James Okafor,BoostFuel,Wholesale,1432,31575.6,28232.83,111.8
2023,11,West,James Okafor,BoostFuel,E-Commerce,956,15716.64,13612.38,115.5
2023,11,West,Meera Patel,NovaBev,Retail,513,3770.55,3664.86,102.9
2023,11,West,Meera Patel,NovaBev,Wholesale,966,10693.62,11168.1,95.8
2023,11,West,Meera Patel,NovaBev,E-Commerce,1820,14305.2,16644.34,85.9
2023,11,West,Meera Patel,PureLeaf,Retail,1063,6346.11,7664.2,82.8
2023,11,West,Meera Patel,PureLeaf,Wholesale,780,7261.8,8551.86,84.9
2023,11,West,Meera Patel,PureLeaf,E-Commerce,1201,6053.04,6470.79,93.5
2023,11,West,Meera Patel,FrostDrink,Retail,338,7574.58,7703.58,98.3
2023,11,West,Meera Patel,FrostDrink,Wholesale,1373,15363.87,15839.38,97.0
2023,11,West,Meera Patel,FrostDrink,E-Commerce,891,18381.33,19118.26,96.1
2023,11,West,Meera Patel,ZenWater,Retail,1674,36275.58,32761.34,110.7
2023,11,West,Meera Patel,ZenWater,Wholesale,483,7293.3,7544.0,96.7
2023,11,West,Meera Patel,ZenWater,E-Commerce,1121,20559.14,18700.45,109.9
2023,11,West,Meera Patel,BoostFuel,Retail,1690,19435.0,22737.49,85.5
2023,11,West,Meera Patel,BoostFuel,Wholesale,1560,27253.2,27386.58,99.5
2023,11,West,Meera Patel,BoostFuel,E-Commerce,1009,11886.02,10320.96,115.2
2023,12,North,Alice Sharma,NovaBev,Retail,1573,35864.4,41041.97,87.4
2023,12,North,Alice Sharma,NovaBev,Wholesale,1522,10303.94,9440.94,109.1
2023,12,North,Alice Sharma,NovaBev,E-Commerce,250,4110.0,4802.39,85.6
2023,12,North,Alice Sharma,PureLeaf,Retail,1648,18424.64,20415.68,90.2
2023,12,North,Alice Sharma,PureLeaf,Wholesale,1518,24576.42,22781.62,107.9
2023,12,North,Alice Sharma,PureLeaf,E-Commerce,1467,23237.28,26793.65,86.7
2023,12,North,Alice Sharma,FrostDrink,Retail,1367,21106.48,24277.17,86.9
2023,12,North,Alice Sharma,FrostDrink,Wholesale,1229,28193.26,25320.74,111.3
2023,12,North,Alice Sharma,FrostDrink,E-Commerce,1289,11072.51,9495.67,116.6
2023,12,North,Alice Sharma,ZenWater,Retail,1811,16516.32,19520.25,84.6
2023,12,North,Alice Sharma,ZenWater,Wholesale,1918,43634.5,44842.82,97.3
2023,12,North,Alice Sharma,ZenWater,E-Commerce,1852,29020.84,28387.39,102.2
2023,12,North,Alice Sharma,BoostFuel,Retail,1406,8295.4,9911.26,83.7
2023,12,North,Alice Sharma,BoostFuel,Wholesale,247,2914.6,2687.85,108.4
2023,12,North,Alice Sharma,BoostFuel,E-Commerce,249,5525.31,5397.97,102.4
2023,12,North,Raj Mehta,NovaBev,Retail,726,4951.32,6149.12,80.5
2023,12,North,Raj Mehta,NovaBev,Wholesale,1309,10943.24,9932.23,110.2
2023,12,North,Raj Mehta,NovaBev,E-Commerce,723,14727.51,13426.94,109.7
2023,12,North,Raj Mehta,PureLeaf,Retail,1034,19201.38,16773.66,114.5
2023,12,North,Raj Mehta,PureLeaf,Wholesale,866,7473.58,8484.91,88.1
2023,12,North,Raj Mehta,PureLeaf,E-Commerce,810,10368.0,10140.08,102.2
2023,12,North,Raj Mehta,FrostDrink,Retail,1045,23888.7,22770.08,104.9
2023,12,North,Raj Mehta,FrostDrink,Wholesale,1895,43566.05,37935.19,114.8
2023,12,North,Raj Mehta,FrostDrink,E-Commerce,690,13827.6,14994.81,92.2
2023,12,North,Raj Mehta,ZenWater,Retail,1209,18340.53,19289.99,95.1
2023,12,North,Raj Mehta,ZenWater,Wholesale,435,4519.65,4417.21,102.3
2023,12,North,Raj Mehta,ZenWater,E-Commerce,1332,17502.48,18266.79,95.8
2023,12,North,Raj Mehta,BoostFuel,Retail,1034,18270.78,22208.02,82.3
2023,12,North,Raj Mehta,BoostFuel,Wholesale,238,2470.44,3051.96,80.9
2023,12,North,Raj Mehta,BoostFuel,E-Commerce,1582,11121.46,12847.41,86.6
2023,12,South,Carlos Rivera,NovaBev,Retail,1534,31753.8,30859.78,102.9
2023,12,South,Carlos Rivera,NovaBev,Wholesale,1033,14379.36,17090.03,84.1
2023,12,South,Carlos Rivera,NovaBev,E-Commerce,1224,11101.68,13734.61,80.8
2023,12,South,Carlos Rivera,PureLeaf,Retail,964,15240.84,13980.05,109.0
2023,12,South,Carlos Rivera,PureLeaf,Wholesale,702,11056.5,11272.11,98.1
2023,12,South,Carlos Rivera,PureLeaf,E-Commerce,1336,18744.08,15939.97,117.6
2023,12,South,Carlos Rivera,FrostDrink,Retail,1151,27877.22,30617.33,91.1
2023,12,South,Carlos Rivera,FrostDrink,Wholesale,1537,37564.28,31937.8,117.6
2023,12,South,Carlos Rivera,FrostDrink,E-Commerce,1187,12427.89,11810.91,105.2
2023,12,South,Carlos Rivera,ZenWater,Retail,1592,20059.2,19869.98,101.0
2023,12,South,Carlos Rivera,ZenWater,Wholesale,1494,13834.44,16411.43,84.3
2023,12,South,Carlos Rivera,ZenWater,E-Commerce,776,4586.16,5254.24,87.3
2023,12,South,Carlos Rivera,BoostFuel,Retail,1353,8659.2,7671.06,112.9
2023,12,South,Carlos Rivera,BoostFuel,Wholesale,1630,12159.8,11015.08,110.4
2023,12,South,Carlos Rivera,BoostFuel,E-Commerce,1339,33448.22,40181.74,83.2
2023,12,South,Priya Nair,NovaBev,Retail,631,10859.51,13389.42,81.1
2023,12,South,Priya Nair,NovaBev,Wholesale,851,19300.68,23704.39,81.4
2023,12,South,Priya Nair,NovaBev,E-Commerce,1500,15345.0,17663.29,86.9
2023,12,South,Priya Nair,PureLeaf,Retail,1127,11788.42,13143.04,89.7
2023,12,South,Priya Nair,PureLeaf,Wholesale,858,10150.14,10494.43,96.7
2023,12,South,Priya Nair,PureLeaf,E-Commerce,1427,16510.39,20070.15,82.3
2023,12,South,Priya Nair,FrostDrink,Retail,473,8480.89,7215.7,117.5
2023,12,South,Priya Nair,FrostDrink,Wholesale,1175,5980.75,5106.55,117.1
2023,12,South,Priya Nair,FrostDrink,E-Commerce,555,7359.3,8890.82,82.8
2023,12,South,Priya Nair,ZenWater,Retail,1640,24239.2,24411.7,99.3
2023,12,South,Priya Nair,ZenWater,Wholesale,366,7594.5,8427.15,90.1
2023,12,South,Priya Nair,ZenWater,E-Commerce,358,5645.66,6814.47,82.8
2023,12,South,Priya Nair,BoostFuel,Retail,1871,34482.53,38582.45,89.4
2023,12,South,Priya Nair,BoostFuel,Wholesale,922,22533.68,22546.09,99.9
2023,12,South,Priya Nair,BoostFuel,E-Commerce,1431,17400.96,16024.1,108.6
2023,12,East,Tom Zhang,NovaBev,Retail,1772,37637.28,46802.64,80.4
2023,12,East,Tom Zhang,NovaBev,Wholesale,455,6483.75,7939.35,81.7
2023,12,East,Tom Zhang,NovaBev,E-Commerce,1110,5760.9,6609.24,87.2
2023,12,East,Tom Zhang,PureLeaf,Retail,1753,18616.86,22685.75,82.1
2023,12,East,Tom Zhang,PureLeaf,Wholesale,932,8229.56,9682.18,85.0
2023,12,East,Tom Zhang,PureLeaf,E-Commerce,1480,16368.8,18613.35,87.9
2023,12,East,Tom Zhang,FrostDrink,Retail,679,16703.4,20660.75,80.8
2023,12,East,Tom Zhang,FrostDrink,Wholesale,275,2920.5,3539.07,82.5
2023,12,East,Tom Zhang,FrostDrink,E-Commerce,1647,28196.64,24047.62,117.3
2023,12,East,Tom Zhang,ZenWater,Retail,1881,33425.37,29894.94,111.8
2023,12,East,Tom Zhang,ZenWater,Wholesale,768,12579.84,13178.7,95.5
2023,12,East,Tom Zhang,ZenWater,E-Commerce,1330,11810.4,13529.12,87.3
2023,12,East,Tom Zhang,BoostFuel,Retail,1576,29392.4,31627.87,92.9
2023,12,East,Tom Zhang,BoostFuel,Wholesale,333,5581.08,6409.25,87.1
2023,12,East,Tom Zhang,BoostFuel,E-Commerce,460,4687.4,5052.84,92.8
2023,12,East,Sarah Kim,NovaBev,Retail,666,15064.92,17197.5,87.6
2023,12,East,Sarah Kim,NovaBev,Wholesale,761,6727.24,7542.52,89.2
2023,12,East,Sarah Kim,NovaBev,E-Commerce,1619,30032.45,32909.04,91.3
2023,12,East,Sarah Kim,PureLeaf,Retail,1594,25822.8,26638.04,96.9
2023,12,East,Sarah Kim,PureLeaf,Wholesale,1074,19138.68,23487.56,81.5
2023,12,East,Sarah Kim,PureLeaf,E-Commerce,306,6756.48,6615.94,102.1
2023,12,East,Sarah Kim,FrostDrink,Retail,1929,48032.1,46092.29,104.2
2023,12,East,Sarah Kim,FrostDrink,Wholesale,1592,24469.04,25649.18,95.4
2023,12,East,Sarah Kim,FrostDrink,E-Commerce,1259,25406.62,30577.4,83.1
2023,12,East,Sarah Kim,ZenWater,Retail,659,3914.46,4765.29,82.1
2023,12,East,Sarah Kim,ZenWater,Wholesale,1290,18034.2,15366.29,117.4
2023,12,East,Sarah Kim,ZenWater,E-Commerce,598,6990.62,8403.0,83.2
2023,12,East,Sarah Kim,BoostFuel,Retail,1854,10215.54,11696.57,87.3
2023,12,East,Sarah Kim,BoostFuel,Wholesale,1612,21729.76,19117.32,113.7
2023,12,East,Sarah Kim,BoostFuel,E-Commerce,711,6356.34,6239.95,101.9
2023,12,West,James Okafor,NovaBev,Retail,328,5746.56,5106.91,112.5
2023,12,West,James Okafor,NovaBev,Wholesale,1182,16122.48,13859.04,116.3
2023,12,West,James Okafor,NovaBev,E-Commerce,1832,32114.96,31592.16,101.7
2023,12,West,James Okafor,PureLeaf,Retail,712,7077.28,7356.34,96.2
2023,12,West,James Okafor,PureLeaf,Wholesale,897,19420.05,22889.51,84.8
2023,12,West,James Okafor,PureLeaf,E-Commerce,1264,26392.32,32394.44,81.5
2023,12,West,James Okafor,FrostDrink,Retail,1788,30396.0,31168.42,97.5
2023,12,West,James Okafor,FrostDrink,Wholesale,395,6916.45,7480.65,92.5
2023,12,West,James Okafor,FrostDrink,E-Commerce,375,9183.75,11173.74,82.2
2023,12,West,James Okafor,ZenWater,Retail,972,10954.44,13025.67,84.1
2023,12,West,James Okafor,ZenWater,Wholesale,333,6876.45,6015.52,114.3
2023,12,West,James Okafor,ZenWater,E-Commerce,1843,25507.12,24756.92,103.0
2023,12,West,James Okafor,BoostFuel,Retail,1482,20214.48,18005.66,112.3
2023,12,West,James Okafor,BoostFuel,Wholesale,314,5083.66,4920.81,103.3
2023,12,West,James Okafor,BoostFuel,E-Commerce,981,12782.43,14021.31,91.2
2023,12,West,Meera Patel,NovaBev,Retail,1041,10056.06,10959.4,91.8
2023,12,West,Meera Patel,NovaBev,Wholesale,1551,27111.48,27961.82,97.0
2023,12,West,Meera Patel,NovaBev,E-Commerce,1150,24035.0,28889.48,83.2
2023,12,West,Meera Patel,PureLeaf,Retail,1468,10320.04,11459.05,90.1
2023,12,West,Meera Patel,PureLeaf,Wholesale,1583,32704.78,33739.26,96.9
2023,12,West,Meera Patel,PureLeaf,E-Commerce,872,14614.72,13053.91,112.0
2023,12,West,Meera Patel,FrostDrink,Retail,225,3802.5,3334.86,114.0
2023,12,West,Meera Patel,FrostDrink,Wholesale,1816,39625.12,48015.66,82.5
2023,12,West,Meera Patel,FrostDrink,E-Commerce,458,8129.5,7743.47,105.0
2023,12,West,Meera Patel,ZenWater,Retail,1062,15537.06,17064.98,91.0
2023,12,West,Meera Patel,ZenWater,Wholesale,580,5718.8,6684.19,85.6
2023,12,West,Meera Patel,ZenWater,E-Commerce,323,2438.65,2643.03,92.3
2023,12,West,Meera Patel,BoostFuel,Retail,1250,30237.5,34826.02,86.8
2023,12,West,Meera Patel,BoostFuel,Wholesale,837,13952.79,14880.06,93.8
2023,12,West,Meera Patel,BoostFuel,E-Commerce,498,3959.1,3854.06,102.7
2024,1,North,Alice Sharma,NovaBev,Retail,902,9759.64,12083.49,80.8
2024,1,North,Alice Sharma,NovaBev,Wholesale,1260,21079.8,23637.2,89.2
2024,1,North,Alice Sharma,NovaBev,E-Commerce,317,3090.75,3639.89,84.9
2024,1,North,Alice Sharma,PureLeaf,Retail,1345,29818.65,30379.97,98.2
2024,1,North,Alice Sharma,PureLeaf,Wholesale,600,14718.0,16281.37,90.4
2024,1,North,Alice Sharma,PureLeaf,E-Commerce,612,12674.52,12504.94,101.4
2024,1,North,Alice Sharma,FrostDrink,Retail,1567,22737.17,25618.8,88.8
2024,1,North,Alice Sharma,FrostDrink,Wholesale,1157,19669.0,19323.97,101.8
2024,1,North,Alice Sharma,FrostDrink,E-Commerce,1384,22586.88,22231.46,101.6
2024,1,North,Alice Sharma,ZenWater,Retail,813,10869.81,9944.92,109.3
2024,1,North,Alice Sharma,ZenWater,Wholesale,1130,25447.6,30898.91,82.4
2024,1,North,Alice Sharma,ZenWater,E-Commerce,1215,11408.85,9714.39,117.4
2024,1,North,Alice Sharma,BoostFuel,Retail,656,12372.16,12825.16,96.5
2024,1,North,Alice Sharma,BoostFuel,Wholesale,636,6220.08,7114.74,87.4
2024,1,North,Alice Sharma,BoostFuel,E-Commerce,1868,21724.84,24897.37,87.3
2024,1,North,Raj Mehta,NovaBev,Retail,620,8066.2,9521.61,84.7
2024,1,North,Raj Mehta,NovaBev,Wholesale,213,2611.38,2296.69,113.7
2024,1,North,Raj Mehta,NovaBev,E-Commerce,261,4199.49,3808.77,110.3
2024,1,North,Raj Mehta,PureLeaf,Retail,1101,9787.89,10612.76,92.2
2024,1,North,Raj Mehta,PureLeaf,Wholesale,1767,21557.4,26733.84,80.6
2024,1,North,Raj Mehta,PureLeaf,E-Commerce,607,5438.72,5001.77,108.7
2024,1,North,Raj Mehta,FrostDrink,Retail,736,14263.68,14062.95,101.4
2024,1,North,Raj Mehta,FrostDrink,Wholesale,1335,13243.2,12294.92,107.7
2024,1,North,Raj Mehta,FrostDrink,E-Commerce,560,12241.6,14864.48,82.4
2024,1,North,Raj Mehta,ZenWater,Retail,242,5234.46,4736.65,110.5
2024,1,North,Raj Mehta,ZenWater,Wholesale,1541,31975.75,28598.71,111.8
2024,1,North,Raj Mehta,ZenWater,E-Commerce,630,6993.0,6615.8,105.7
2024,1,North,Raj Mehta,BoostFuel,Retail,1857,23119.65,21236.41,108.9
2024,1,North,Raj Mehta,BoostFuel,Wholesale,1279,31386.66,39204.39,80.1
2024,1,North,Raj Mehta,BoostFuel,E-Commerce,1088,24556.16,21514.9,114.1
2024,1,South,Carlos Rivera,NovaBev,Retail,495,11211.75,10116.56,110.8
2024,1,South,Carlos Rivera,NovaBev,Wholesale,588,5192.04,5198.68,99.9
2024,1,South,Carlos Rivera,NovaBev,E-Commerce,966,10973.76,11213.16,97.9
2024,1,South,Carlos Rivera,PureLeaf,Retail,1502,14854.78,12901.05,115.1
2024,1,South,Carlos Rivera,PureLeaf,Wholesale,1461,24471.75,29164.8,83.9
2024,1,South,Carlos Rivera,PureLeaf,E-Commerce,802,16673.58,16357.99,101.9
2024,1,South,Carlos Rivera,FrostDrink,Retail,309,5435.31,5228.93,103.9
2024,1,South,Carlos Rivera,FrostDrink,Wholesale,458,10089.74,12484.58,80.8
2024,1,South,Carlos Rivera,FrostDrink,E-Commerce,1201,11025.18,9730.42,113.3
2024,1,South,Carlos Rivera,ZenWater,Retail,1163,24213.66,26537.07,91.2
2024,1,South,Carlos Rivera,ZenWater,Wholesale,542,8222.14,9459.76,86.9
2024,1,South,Carlos Rivera,ZenWater,E-Commerce,1521,30450.42,30441.48,100.0
2024,1,South,Carlos Rivera,BoostFuel,Retail,1262,18033.98,17650.38,102.2
2024,1,South,Carlos Rivera,BoostFuel,Wholesale,965,14967.15,15615.51,95.8
2024,1,South,Carlos Rivera,BoostFuel,E-Commerce,1213,17564.24,19012.84,92.4
2024,1,South,Priya Nair,NovaBev,Retail,1506,35270.52,38218.89,92.3
2024,1,South,Priya Nair,NovaBev,Wholesale,274,2504.36,3025.15,82.8
2024,1,South,Priya Nair,NovaBev,E-Commerce,1125,25042.5,25251.86,99.2
2024,1,South,Priya Nair,PureLeaf,Retail,826,11151.0,11160.29,99.9
2024,1,South,Priya Nair,PureLeaf,Wholesale,521,12352.91,12348.5,100.0
2024,1,South,Priya Nair,PureLeaf,E-Commerce,1327,8890.9,10230.31,86.9
2024,1,South,Priya Nair,FrostDrink,Retail,804,11167.56,11062.92,100.9
2024,1,South,Priya Nair,FrostDrink,Wholesale,1395,8118.9,8564.67,94.8
2024,1,South,Priya Nair,FrostDrink,E-Commerce,888,12005.76,12450.22,96.4
2024,1,South,Priya Nair,ZenWater,Retail,1037,12806.95,13434.71,95.3
2024,1,South,Priya Nair,ZenWater,Wholesale,759,9601.35,8850.78,108.5
2024,1,South,Priya Nair,ZenWater,E-Commerce,678,6990.18,6153.84,113.6
2024,1,South,Priya Nair,BoostFuel,Retail,368,4007.52,4210.73,95.2
2024,1,South,Priya Nair,BoostFuel,Wholesale,1319,23570.53,27444.33,85.9
2024,1,South,Priya Nair,BoostFuel,E-Commerce,666,4642.02,4078.2,113.8
2024,1,East,Tom Zhang,NovaBev,Retail,278,4425.76,4352.75,101.7
2024,1,East,Tom Zhang,NovaBev,Wholesale,1582,18319.56,17789.87,103.0
2024,1,East,Tom Zhang,NovaBev,E-Commerce,1870,38091.9,45260.01,84.2
2024,1,East,Tom Zhang,PureLeaf,Retail,590,11274.9,14084.59,80.1
2024,1,East,Tom Zhang,PureLeaf,Wholesale,1951,39117.55,44825.91,87.3
2024,1,East,Tom Zhang,PureLeaf,E-Commerce,734,3794.78,3680.14,103.1
2024,1,East,Tom Zhang,FrostDrink,Retail,1884,22476.12,28066.76,80.1
2024,1,East,Tom Zhang,FrostDrink,Wholesale,1030,22083.2,25464.63,86.7
2024,1,East,Tom Zhang,FrostDrink,E-Commerce,224,3234.56,3412.65,94.8
2024,1,East,Tom Zhang,ZenWater,Retail,1758,42244.74,50532.59,83.6
2024,1,East,Tom Zhang,ZenWater,Wholesale,666,6353.64,7304.49,87.0
2024,1,East,Tom Zhang,ZenWater,E-Commerce,1171,11323.57,12283.83,92.2
2024,1,East,Tom Zhang,BoostFuel,Retail,1331,26819.65,30547.69,87.8
2024,1,East,Tom Zhang,BoostFuel,Wholesale,1144,13510.64,11948.14,113.1
2024,1,East,Tom Zhang,BoostFuel,E-Commerce,1932,16924.32,19599.25,86.4
2024,1,East,Sarah Kim,NovaBev,Retail,1629,21747.15,22301.1,97.5
2024,1,East,Sarah Kim,NovaBev,Wholesale,1946,31466.82,31463.05,100.0
2024,1,East,Sarah Kim,NovaBev,E-Commerce,1382,31067.36,30204.58,102.9
2024,1,East,Sarah Kim,PureLeaf,Retail,1711,8880.09,10426.65,85.2
2024,1,East,Sarah Kim,PureLeaf,Wholesale,1908,23067.72,21688.18,106.4
2024,1,East,Sarah Kim,PureLeaf,E-Commerce,1071,20049.12,20276.63,98.9
2024,1,East,Sarah Kim,FrostDrink,Retail,1794,33745.14,32727.89,103.1
2024,1,East,Sarah Kim,FrostDrink,Wholesale,1402,7654.92,8911.42,85.9
2024,1,East,Sarah Kim,FrostDrink,E-Commerce,484,3905.88,4808.35,81.2
2024,1,East,Sarah Kim,ZenWater,Retail,876,14331.36,16762.79,85.5
2024,1,East,Sarah Kim,ZenWater,Wholesale,1444,23797.12,23948.34,99.4
2024,1,East,Sarah Kim,ZenWater,E-Commerce,980,8898.4,8954.05,99.4
2024,1,East,Sarah Kim,BoostFuel,Retail,1294,16472.62,17130.06,96.2
2024,1,East,Sarah Kim,BoostFuel,Wholesale,873,14308.47,14746.51,97.0
2024,1,East,Sarah Kim,BoostFuel,E-Commerce,823,5645.78,5034.48,112.1
2024,1,West,James Okafor,NovaBev,Retail,1332,11388.6,13445.27,84.7
2024,1,West,James Okafor,NovaBev,Wholesale,1435,21194.95,19598.48,108.1
2024,1,West,James Okafor,NovaBev,E-Commerce,342,7944.66,7979.28,99.6
2024,1,West,James Okafor,PureLeaf,Retail,621,5998.86,6681.7,89.8
2024,1,West,James Okafor,PureLeaf,Wholesale,343,4832.87,4820.6,100.3
2024,1,West,James Okafor,PureLeaf,E-Commerce,222,1873.68,2236.95,83.8
2024,1,West,James Okafor,FrostDrink,Retail,1041,13345.62,16626.48,80.3
2024,1,West,James Okafor,FrostDrink,Wholesale,464,7298.72,7600.16,96.0
2024,1,West,James Okafor,FrostDrink,E-Commerce,340,4345.2,5263.93,82.5
2024,1,West,James Okafor,ZenWater,Retail,622,4727.2,4407.03,107.3
2024,1,West,James Okafor,ZenWater,Wholesale,1085,23175.6,25862.05,89.6
2024,1,West,James Okafor,ZenWater,E-Commerce,525,8961.75,10984.07,81.6
2024,1,West,James Okafor,BoostFuel,Retail,1403,12711.18,14448.91,88.0
2024,1,West,James Okafor,BoostFuel,Wholesale,1139,11970.89,10210.9,117.2
2024,1,West,James Okafor,BoostFuel,E-Commerce,492,6843.72,8074.45,84.8
2024,1,West,Meera Patel,NovaBev,Retail,1438,30413.7,32248.94,94.3
2024,1,West,Meera Patel,NovaBev,Wholesale,1365,30821.7,31872.16,96.7
2024,1,West,Meera Patel,NovaBev,E-Commerce,1379,7970.62,7065.48,112.8
2024,1,West,Meera Patel,PureLeaf,Retail,1523,34450.26,35570.67,96.9
2024,1,West,Meera Patel,PureLeaf,Wholesale,1634,35702.9,41663.1,85.7
2024,1,West,Meera Patel,PureLeaf,E-Commerce,1000,17260.0,20263.13,85.2
2024,1,West,Meera Patel,FrostDrink,Retail,558,7421.4,6841.28,108.5
2024,1,West,Meera Patel,FrostDrink,Wholesale,1465,28801.9,29756.14,96.8
2024,1,West,Meera Patel,FrostDrink,E-Commerce,1549,13429.83,14469.92,92.8
2024,1,West,Meera Patel,ZenWater,Retail,1005,19064.85,16538.11,115.3
2024,1,West,Meera Patel,ZenWater,Wholesale,1982,16173.12,19456.62,83.1
